日期,时段序号,自然日时段,电价(元/kWh),预测负载功率(kW),预测光伏功率(kW),实际负载功率(kW),实际光伏功率(kW),计划购电量(kWh),计划充电量(kWh),计划放电量(kWh),紧急购电量(kWh),剩余电量(kWh),期初储电量(kWh),期末储电量(kWh)
2025-02-02,12,01:50-02:00,0.4333,3609.104123485525,0.0,3745.7742,0.0,649.6129122475876,0.0,0.0,0.0,25.31721224758769,10200.0,10200.0
2025-02-02,13,02:00-02:10,0.4311,3591.080350714295,0.0,3771.99,0.0,644.8858660637036,0.0,0.0,0.0,16.220866063703625,10200.0,10200.0
2025-02-02,14,02:10-02:20,0.4293,3778.010787762349,0.0,3594.4447,0.0,695.1727840715026,0.0,0.0,0.0,96.09866740483596,10200.0,10200.0
2025-02-02,15,02:20-02:30,0.4324,3979.844268661138,0.0,3671.1635,0.0,729.2553003324119,0.0,0.0,0.0,117.39471699907858,10200.0,10200.0
2025-02-02,16,02:30-02:40,0.4367,4030.796590067986,0.0,3882.83,0.0,699.1838758565318,0.0,0.0,0.0,52.04554252319849,10200.0,10200.0
2025-02-02,17,02:40-02:50,0.4348,3917.14972457609,0.0,3711.2114,0.0,688.0488993341102,0.0,0.0,0.0,69.51366600077688,10200.0,10200.0
2025-02-02,18,02:50-03:00,0.4335,3860.8282155107768,0.0,3797.0551,0.0,676.6350609184627,0.0,0.0,0.0,43.79254425179613,10200.0,10200.0
2025-02-02,19,03:00-03:10,0.4357,3903.393626894284,0.0,4096.45,0.0,703.2056044823805,0.0,0.0,0.0,20.46393781571396,10200.0,10200.0
2025-02-02,20,03:10-03:20,0.4374,3907.8907855857187,0.0,3901.7476,0.0,699.4266496401125,0.0,0.0,0.0,49.13538297344587,10200.0,10200.0
2025-02-02,21,03:20-03:30,0.4371,3967.524011046917,0.0,3751.7022,0.0,700.242717463822,0.0,0.0,0.0,74.95901746382208,10200.0,10200.0
2025-02-02,22,03:30-03:40,0.4356,4033.5257296054347,0.0,3892.96,0.0,723.5833420600579,0.0,0.0,0.0,74.75667539339133,10200.0,10200.0
2025-02-02,23,03:40-03:50,0.4353,3949.472565615295,0.0,4003.4218,0.0,705.1342837201988,0.0,0.0,0.0,37.89731705353222,10200.0,10200.0
2025-02-02,24,03:50-04:00,0.436,3926.105845906487,0.0,3951.333,0.0,695.1698378923999,0.0,0.0,0.0,36.61433789239993,10200.0,10200.0
2025-02-02,25,04:00-04:10,0.4378,4023.916779151591,0.0,3825.93,0.0,711.6949856422145,0.0,0.0,0.0,74.03998564221456,10200.0,10200.0
2025-02-02,26,04:10-04:20,0.4401,4094.9989542952244,0.0,3819.9275,0.0,730.2227691214031,0.0,0.0,0.0,93.56818578806985,10200.0,10200.0
2025-02-02,27,04:20-04:30,0.4389,4134.341525775264,0.0,3875.44,0.0,746.6096904069884,0.0,0.0,0.0,100.70302374032178,10200.0,10200.0
2025-02-02,28,04:30-04:40,0.4364,4162.574026922128,0.0,3917.79,0.0,737.2202544870213,0.0,0.0,0.0,84.25525448702138,10200.0,10200.0
2025-02-02,29,04:40-04:50,0.4393,4162.966743601785,0.0,3937.5329,0.0,739.5796406002976,0.0,0.0,0.0,83.32415726696422,10200.0,10200.0
2025-02-02,30,04:50-05:00,0.4422,4031.795381842978,0.0011820094010242465,3992.324,0.0014,747.992984274884,0.0,0.0,0.0,82.60588427488393,10200.0,10200.0
2025-02-02,31,05:00-05:10,0.4395,3902.396004578263,0.0,4086.2,0.0,693.4010007630438,0.0,0.0,0.0,12.367667429710536,10200.0,10200.0
2025-02-02,32,05:10-05:20,0.4333,4041.7482892105027,0.0,4146.1246,0.0,703.569252401284,0.0,0.0,0.0,12.548485734617316,10200.0,10200.0
2025-02-02,33,05:20-05:30,0.4439,4222.890445305151,0.018855530102369438,4075.3387,0.0189,735.341464962508,0.0,0.0,0.0,56.12149829584143,10200.0,10200.0
2025-02-02,34,05:30-05:40,0.4301,4232.665845348687,0.0,3887.68,0.0,739.8088908914478,0.0,0.0,0.0,91.86222422478124,10200.0,10200.0
2025-02-02,35,05:40-05:50,0.3713,4141.672407214925,0.0,3800.9682,0.0,1396.507344535821,666.6666666666666,0.0,0.0,96.34597786915424,10200.0,10800.0
2025-02-02,36,05:50-06:00,0.5708,4553.3738401824585,0.26255754298352774,4342.6923,0.2639,843.4484671065793,-0.0,0.0,0.0,119.71040043991272,10800.0,10800.0
2025-02-02,37,06:00-06:10,0.9099,5255.999971998638,0.0,5133.2,0.0,983.2877731108839,0.0,0.0,0.0,127.7544397775506,10800.0,10800.0
2025-02-02,38,06:10-06:20,0.9368,5401.829019061961,0.0,5203.4971,0.0,301.98841706588246,0.0,675.0,0.0,109.73890039921594,10800.0,10050.0
2025-02-02,39,06:20-06:30,0.8758,5366.2446084540925,3.657092756653235,5131.6891,3.6762,981.6834442829066,0.0,0.0,0.0,127.01462761624008,10050.0,10050.0
2025-02-02,40,06:30-06:40,0.8759,5369.209105126924,0.0,5241.01,0.0,1019.7074699021064,0.0,0.0,0.0,146.2058032354397,10050.0,10050.0
2025-02-02,41,06:40-06:50,0.8601,5261.23546289947,0.0,5256.0742,0.0,977.3441081022927,0.0,0.0,0.0,101.3317414356261,10050.0,10050.0
2025-02-02,42,06:50-07:00,0.8442,5285.6119480511215,65.58003942450128,5123.0993,114.5793,955.3017300091985,0.0,0.0,0.0,120.54839667586523,10050.0,10050.0
2025-02-02,43,07:00-07:10,0.8334,5428.615256382877,283.57567436241357,4993.59,386.0625,942.0698493682817,0.0,0.0,0.0,174.14859936828168,10050.0,10050.0
2025-02-02,44,07:10-07:20,0.8092,5417.354609615505,549.9146333517982,5070.2148,657.2329,868.7883104575482,0.0,0.0,0.0,133.29132712421494,10050.0,10050.0
2025-02-02,45,07:20-07:30,0.7972,5373.358418313788,828.733223581901,5192.5144,940.4696,819.1706051263534,0.0,0.0,0.0,110.49647179302013,10050.0,10050.0
2025-02-02,46,07:30-07:40,0.7644,5282.694688324456,1110.9155384113872,5177.86,1238.4,767.8544543527977,0.0,0.0,0.0,111.27778768613112,10050.0,10050.0
2025-02-02,47,07:40-07:50,0.6899,5160.275383228268,1400.2528168419487,5107.2798,1513.0005,1526.5495140157068,833.3333333333333,0.0,0.0,94.16963068237342,10050.0,10800.0
2025-02-02,48,07:50-08:00,0.86,6008.518371627846,1699.3341110432452,5778.338,1766.4526,840.4739952575542,0.0,0.0,0.0,171.82642859088764,10800.0,10800.0
2025-02-02,49,08:00-08:10,1.1617,7259.989856624971,2011.0770908272011,6861.82,1994.925,190.9614328412074,0.0,833.3333333333333,0.0,213.14559950787407,10800.0,9874.074074074075
2025-02-02,50,08:10-08:20,1.1683,7226.89956406571,2332.375453185875,7139.7466,2202.7585,136.16386836991114,0.0,833.3333333333333,0.0,146.66585170324436,9874.074074074075,8948.14814814815
2025-02-02,51,08:20-08:30,1.0956,6966.8076889264275,2634.9935456973753,7041.3312,2488.076,41.762811913173664,0.0,833.3333333333333,0.0,116.2202785798404,8948.14814814815,8022.2222222222235
2025-02-02,52,08:30-08:40,1.0849,7092.479683860609,2931.4072046915385,7005.21,2849.8125,18.14848632993221,0.0,833.3333333333333,0.0,158.91556966326561,8022.2222222222235,7096.296296296297
2025-02-02,53,08:40-08:50,1.061,7164.422477807186,3258.200463262569,7028.9548,3188.1898,0.0,0.0,833.3333333333333,0.0,193.20583333333332,7096.296296296297,6170.370370370371
2025-02-02,54,08:50-09:00,1.043,7139.196646005114,3562.883443044527,7017.2375,3500.7317,0.0,0.0,733.9239057193977,0.0,147.8396057193977,6170.370370370371,5354.899364015485
2025-02-02,55,09:00-09:10,1.036,7098.357045130684,3827.1217040791926,6958.18,3830.9625,0.0,0.0,640.0226029759829,0.0,118.81968630931613,5354.899364015485,4643.763138486615
2025-02-02,56,09:10-09:20,1.0147,7100.258699448925,4092.052928449321,6935.0691,4206.0361,0.0,0.0,599.8372561679024,0.0,144.99842283456917,4643.763138486615,3977.2772983000573
2025-02-02,57,09:20-09:30,0.9922,7062.84988714846,4404.852133472758,6996.679,4513.9776,0.0,0.0,556.2305035911681,0.0,142.44693692450164,3977.2772983000573,3359.2434054209816
2025-02-02,58,09:30-09:40,0.97,6998.915810961395,4720.526899113359,7027.62,4781.925,0.0,0.0,469.50669299849983,0.0,95.2241929984998,3359.2434054209816,2837.569302089315
2025-02-02,59,09:40-09:50,0.9422,7000.540182610781,4946.116551020221,6860.5787,5126.7424,438.1335574121108,0.0,0.0,0.0,149.16084074544415,2837.569302089315,2837.569302089315
2025-02-02,60,09:50-10:00,0.9569,6965.14716309437,5164.98141365125,6729.1115,5340.6791,339.3949801167272,0.0,95.13965081253004,0.0,203.12923092925735,2837.569302089315,2731.8585789642816
2025-02-02,61,10:00-10:10,0.9977,6933.11064943293,5414.358160336679,6761.89,5427.7125,0.0,0.0,412.01917207950464,0.0,189.65625541283794,2731.8585789642816,2274.059498875943
2025-02-02,62,10:10-10:20,0.9919,7032.527865846362,5650.375278838226,6859.4615,5594.9043,0.0,0.0,359.6349151951116,0.0,148.87538186177824,2274.059498875943,1874.4651486591524
2025-02-02,63,10:20-10:30,0.9588,6990.106310626634,5867.605355154151,6845.7405,5693.5408,0.0,0.0,317.6719629761503,0.0,125.63867964281712,1874.4651486591524,1521.4963009078742
2025-02-02,64,10:30-10:40,0.9549,6882.664996743865,6025.065535194882,6724.95,5734.5,251.61590577236677,0.0,0.0,0.0,86.54090577236695,1521.4963009078742,1521.4963009078742
2025-02-02,65,10:40-10:50,0.9839,7032.372944677976,6084.542953929979,6674.3697,5914.7178,0.0,0.0,289.3466708170869,0.0,162.73802081708698,1521.4963009078742,1200.0
2025-02-02,66,10:50-11:00,0.799,6962.944361848564,6195.375393663602,6765.9436,6167.1421,234.68935377221305,0.0,0.0,0.0,134.88910377221305,1200.0,1200.0
2025-02-02,67,11:00-11:10,0.5025,6686.639330873816,6367.635278684641,6843.27,6330.4875,978.5065802241425,833.3333333333333,0.0,0.0,59.70949689080908,1200.0,1950.0
2025-02-02,68,11:10-11:20,0.4662,6724.978362779603,6462.36308255134,6688.1647,6325.0392,1036.2752697133926,833.3333333333333,0.0,0.0,142.42101971339275,1950.0,2700.0
2025-02-02,69,11:20-11:30,0.5007,6871.640542198924,6492.347832606516,6621.1787,6476.9104,1068.7766891265587,833.3333333333333,0.0,0.0,211.3986391265587,2700.0,3450.0
2025-02-02,70,11:30-11:40,0.4827,6904.758378263682,6538.455565242327,6792.25,6705.825,1017.2852267802031,833.3333333333333,0.0,0.0,169.5477267802031,3450.0,4200.0
2025-02-02,71,11:40-11:50,0.4785,6792.93527233732,6658.082405545234,6965.5774,6635.3033,983.8326401726849,833.3333333333333,0.0,0.0,95.45362350601818,4200.0,4950.0
2025-02-02,72,11:50-12:00,0.4662,6574.631048972164,6709.095884782043,6630.8407,6706.5447,933.3464659451181,833.3333333333333,0.0,0.0,112.63046594511843,4950.0,5700.0
2025-02-02,73,12:00-12:10,0.4432,6397.013311848623,6651.743848073672,6087.62,6888.0375,913.5413262007219,833.3333333333333,0.0,0.0,213.61090953405528,5700.0,6450.0
2025-02-02,74,12:10-12:20,0.4411,6406.518808246162,6583.0511430495435,6175.5508,6695.3712,997.6088035919804,833.3333333333333,0.0,0.0,250.91220359198041,6450.0,7200.0
2025-02-02,75,12:20-12:30,0.4551,6384.76395616439,6536.225918590629,6411.0816,6542.4476,982.9523785271365,833.3333333333333,0.0,0.0,171.51337852713664,7200.0,7950.0
2025-02-02,76,12:30-12:40,0.4463,6265.175922511741,6512.280771294111,6361.38,6598.6125,973.9715620028886,833.3333333333333,0.0,0.0,180.1769786695553,7950.0,8700.0
2025-02-02,77,12:40-12:50,0.4113,6221.791800192044,6488.7792253217995,6105.716,6609.2865,936.2542015021439,833.3333333333333,0.0,0.0,186.8492848354773,8700.0,9450.0
2025-02-02,78,12:50-13:00,0.5682,6401.178434171483,6411.766416619874,6176.8003,6531.8447,976.3970830586468,833.3333333333333,0.0,0.0,202.23781639198023,9450.0,10200.0
2025-02-02,79,13:00-13:10,0.8279,6627.505330038981,6310.9854551029985,6523.95,6407.175,216.01785334457782,0.0,0.0,0.0,196.55535334457795,10200.0,10200.0
2025-02-02,80,13:10-13:20,0.8636,6570.560191290533,6261.773708822534,6584.3213,6311.5023,200.73228930666028,0.0,0.0,0.0,155.26245597332718,10200.0,10200.0
2025-02-02,81,13:20-13:30,0.8416,6518.617562618372,6162.60295610354,6510.3066,6349.6795,197.72732649985255,0.0,0.0,0.0,170.95614316651927,10200.0,10200.0
2025-02-02,82,13:30-13:40,0.8618,6568.170043340232,6012.964233417997,6505.58,6370.125,234.15387924514448,0.0,0.0,0.0,211.57804591181116,10200.0,10200.0
2025-02-02,83,13:40-13:50,0.8623,6531.403281012824,5904.586147961601,6573.9919,6103.2194,201.27813660085553,0.0,0.0,0.0,122.8160532675223,10200.0,10200.0
2025-02-02,84,13:50-14:00,0.9026,6479.685496995294,5720.237407041465,6477.1548,5845.3539,194.2687149398057,0.0,0.0,0.0,88.96856493980579,10200.0,10200.0
2025-02-02,85,14:00-14:10,0.9754,6485.763376540521,5449.227879332235,6293.17,5694.0,0.0,0.0,217.1168914462114,0.0,117.25522477954473,10200.0,9958.759009504209
2025-02-02,86,14:10-14:20,1.0002,6531.509068140571,5204.140164238372,6343.9244,5466.544,0.0,0.0,272.8826503818367,0.0,126.65258371517007,9958.759009504209,9655.5560646355
2025-02-02,87,14:20-14:30,0.9978,6508.3724467488955,4951.6087078691735,6432.3346,5229.6133,0.0,0.0,346.48422828075877,0.0,146.03067828075882,9655.5560646355,9270.573588767991
2025-02-02,88,14:30-14:40,1.0271,6377.64152170645,4677.205300043573,6412.67,5032.0875,0.0,0.0,473.4469004485147,0.0,243.3498171151814,9270.573588767991,8744.52147715853
2025-02-02,89,14:40-14:50,1.0906,6213.992096765491,4413.089764362883,6334.645,4816.7059,0.0,0.0,437.57214050874245,0.0,184.58229050874252,8744.52147715853,8258.330209926595
2025-02-02,90,14:50-15:00,0.9376,6170.240563444798,4149.868948139743,6283.5157,4446.811,0.0,0.0,448.03310087713214,0.0,141.91565087713207,8258.330209926595,7760.515653396448
2025-02-02,91,15:00-15:10,0.6694,6222.222557872716,3886.3156512020514,6229.68,3990.7125,1367.3081750382191,833.3333333333333,0.0,0.0,160.81359170488588,7760.515653396448,8510.515653396447
2025-02-02,92,15:10-15:20,0.66,6213.761491978834,3628.0675753881064,6095.8225,3664.4343,1383.2534065816917,833.3333333333333,0.0,0.0,144.68870658169158,8510.515653396447,9260.515653396447
2025-02-02,93,15:20-15:30,0.7217,6236.901440722142,3334.2569970019854,6087.739,3383.0733,1425.3542235975515,833.3333333333333,0.0,0.0,141.2432735975517,9260.515653396447,10010.515653396447
2025-02-02,94,15:30-15:40,0.7308,6316.810564812456,3015.102677541787,6190.57,3070.35,1496.223478782058,833.3333333333333,0.0,0.0,142.85347878205818,10010.515653396447,10760.515653396447
2025-02-02,95,15:40-15:50,0.7534,6354.537028709199,2721.745648207801,6188.1819,2736.101,756.2395213413466,43.87149622616966,0.0,0.0,137.0212084485105,10760.515653396447,10800.0
2025-02-02,96,15:50-16:00,0.7823,6284.344379034619,2419.3593488242986,6219.2064,2390.1165,775.1643673095098,0.0,0.0,0.0,136.98271730950978,10800.0,10800.0
2025-02-02,97,16:00-16:10,0.8055,6172.5802746444815,2097.308057403669,6258.91,2058.375,794.3601887775537,0.0,0.0,0.0,94.27102211088709,10800.0,10800.0
2025-02-02,98,16:10-16:20,0.8271,6148.634001593125,1784.388086568236,6141.1677,1767.9971,823.1298591105664,0.0,0.0,0.0,94.26809244389977,10800.0,10800.0
2025-02-02,99,16:20-16:30,0.8519,6112.099807395421,1481.4826271370036,6137.4884,1483.7678,841.2260393416764,0.0,0.0,0.0,65.60593934167642,10800.0,10800.0
2025-02-02,100,16:30-16:40,0.8791,6072.125026865152,1178.694377539815,6224.49,1193.0625,919.1930823467005,0.0,0.0,0.0,80.62183234670056,10800.0,10800.0
2025-02-02,101,16:40-16:50,0.9024,6138.127109030371,869.1150415360971,6105.9198,916.1739,999.6823653091737,0.0,0.0,0.0,134.7247153091738,10800.0,10800.0
2025-02-02,102,16:50-17:00,0.9163,6155.439290150411,570.509554175052,6010.4802,651.19,1047.5715553618757,0.0,0.0,0.0,154.3565220285424,10800.0,10800.0
2025-02-02,103,17:00-17:10,0.9264,6088.520357992503,296.5487660236607,6029.99,380.5875,1097.0417418309753,0.0,0.0,0.0,155.47465849764205,10800.0,10800.0
2025-02-02,104,17:10-17:20,0.9462,6056.089024762043,69.25364233992734,6026.1738,112.3562,1147.6124581814636,0.0,0.0,0.0,161.97619151479702,10800.0,10800.0
2025-02-02,105,17:20-17:30,0.9742,6051.199042547128,0.0,6032.2614,0.0,1176.7600626467433,0.0,0.0,0.0,171.38316264674336,10800.0,10800.0
2025-02-02,106,17:30-17:40,0.9862,6153.599642877899,0.0,6161.51,0.0,1185.3170833367926,0.0,0.0,0.0,158.39875000345933,10800.0,10800.0
2025-02-02,107,17:40-17:50,0.976,6315.076182916846,3.8670683059231163,6305.1609,3.5758,1201.0138524351537,0.0,0.0,0.0,150.7496691018204,10800.0,10800.0
2025-02-02,108,17:50-18:00,1.0742,5568.034561990189,0.0,5412.6184,0.0,1030.1206341412221,0.0,-0.0,0.0,128.01756747455545,10800.0,10800.0
2025-02-02,109,18:00-18:10,1.2313,4377.704910804249,0.0,4082.26,0.0,772.5847976117905,0.0,-0.0,0.0,92.2081309451238,10800.0,10800.0
2025-02-02,110,18:10-18:20,1.2561,4273.45913073055,0.2776349587322095,4095.677,0.2567,751.4199064381602,0.0,-0.0,0.0,68.84985643816016,10800.0,10800.0
2025-02-02,111,18:20-18:30,1.2447,4425.1918904828235,0.0,4472.5015,0.0,796.1672865090422,0.0,0.0,0.0,50.75036984237556,10800.0,10800.0
2025-02-02,112,18:30-18:40,1.2545,4302.665729163407,0.0,4531.66,0.0,772.7938120034252,0.0,0.0,0.0,17.517145336758517,10800.0,10800.0
2025-02-02,113,18:40-18:50,1.2522,4227.812093462683,0.01993521264791344,4527.6331,0.0184,767.2235882797679,0.0,0.0,0.0,12.621138279767946,10800.0,10800.0
2025-02-02,114,18:50-19:00,1.2881,4291.677539732449,0.0,4424.796,0.0,664.511673166361,0.0,114.00340488428519,0.0,41.04907805064617,10800.0,10673.329550128572
2025-02-02,115,19:00-19:10,1.3466,4347.692170456147,0.0,4323.77,0.0,0.0,0.0,788.216376134741,0.0,67.58804280140771,10673.329550128572,9797.533576645526
2025-02-02,116,19:10-19:20,1.3523,4201.26063545906,0.0012555755472200187,4404.8581,0.0013,0.0,0.0,759.3070656948712,0.0,25.164265694871233,9797.533576645526,8953.859059206781
2025-02-02,117,19:20-19:30,1.3445,4132.86667230172,0.0,4312.8182,0.0,0.0,0.0,764.438061417447,0.0,45.63502808411374,8953.859059206781,8104.483435409618
2025-02-02,118,19:30-19:40,1.3483,4259.59145206957,0.0,4130.13,0.0,0.0,0.0,774.7614324877851,0.0,86.40643248778508,8104.483435409618,7243.63739931208
2025-02-02,119,19:40-19:50,1.349,4398.201297199261,0.0,4288.8356,0.0,0.0,0.0,786.290256676067,0.0,71.48432334273366,7243.63739931208,6369.981558560894
2025-02-02,120,19:50-20:00,1.3473,4315.848672027865,0.0,4348.8871,0.0,0.0,0.0,763.3871620046441,0.0,38.57264533797752,6369.981558560894,5521.773600777956
2025-02-02,121,20:00-20:10,1.3482,4122.7212776634515,0.0,4231.89,0.0,0.0,0.0,730.0638240550197,0.0,24.748824055019668,5521.773600777956,4710.591574050156
2025-02-02,122,20:10-20:20,1.3513,4160.031552303808,0.0,4286.1231,0.0,0.0,0.0,768.311687883968,0.0,53.95783788396807,4710.591574050156,3856.911920845747
2025-02-02,123,20:20-20:30,1.34,4288.966399283651,0.0,4243.0563,0.0,0.0,0.0,765.4623355948941,0.0,58.286285594894025,3856.911920845747,3006.398214629198
2025-02-02,124,20:30-20:40,1.3489,4363.907092973937,0.0,4138.32,0.0,0.0,0.0,794.831896448037,0.0,105.1118964480371,3006.398214629198,2123.2516630202676
2025-02-02,125,20:40-20:50,1.3952,4359.319937452304,0.0,4290.6901,0.0,0.0,0.0,830.926496718241,0.0,115.81148005157434,2123.2516630202676,1200.0
2025-02-02,126,20:50-21:00,1.2226,4266.620410974857,0.0,4315.4061,0.0,791.4929934958096,0.0,-0.0,0.0,72.25864349580968,1200.0,1200.0
2025-02-02,127,21:00-21:10,0.9332,4191.655220642267,0.0,4171.98,0.0,730.1050367737109,0.0,0.0,0.0,34.77503677371101,1200.0,1200.0
2025-02-02,128,21:10-21:20,0.9068,4268.7966819070625,0.0,4209.43,0.0,763.5263386511772,0.0,0.0,0.0,61.95467198451047,1200.0,1200.0
2025-02-02,129,21:20-21:30,0.9371,4312.712514687128,0.0,4246.2148,0.0,790.6975302256324,0.0,0.0,0.0,82.99506355896574,1200.0,1200.0
2025-02-02,130,21:30-21:40,0.9371,4332.515142268889,0.0,4246.12,0.0,776.4071315248417,0.0,0.0,0.0,68.72046485817509,1200.0,1200.0
2025-02-02,131,21:40-21:50,0.9871,4441.719539890137,0.0,4309.7445,0.0,811.3622899816896,0.0,-0.0,0.0,93.07153998168974,1200.0,1200.0
2025-02-02,132,21:50-22:00,0.7764,4105.640632068317,0.0,3982.239,0.0,755.0766863422996,0.0,-0.0,0.0,91.37018634229958,1200.0,1200.0
2025-02-02,133,22:00-22:10,0.4209,3456.5330451816853,0.0,3400.51,0.0,1448.8471741969474,833.3333333333333,0.0,0.0,48.7621741969474,1200.0,1950.0
2025-02-02,134,22:10-22:20,0.3859,3220.3474131509865,0.0,3218.53,0.0,1405.761609688314,833.3333333333333,0.0,0.0,36.00660968831403,1950.0,2700.0
2025-02-02,135,22:20-22:30,0.4368,3184.0607218577024,0.0,3233.6389,0.0,1372.4679988810456,833.3333333333333,0.0,0.0,0.19484888104557285,2700.0,3450.0
2025-02-02,136,22:30-22:40,0.4198,3216.374305423861,0.0,3249.58,0.0,1410.0179397928655,833.3333333333333,0.0,0.0,35.087939792865654,3450.0,4200.0
2025-02-02,137,22:40-22:50,0.4186,3403.8526349864915,0.0,3279.304,0.0,1404.3523153548913,833.3333333333333,0.0,0.0,24.468315354891274,4200.0,4950.0
2025-02-02,138,22:50-23:00,0.4241,3423.0326301319833,0.0,3263.6442,0.0,1442.816555021997,833.3333333333333,0.0,0.0,65.54252168866378,4950.0,5700.0
2025-02-02,139,23:00-23:10,0.4237,3321.3630974457205,0.0,3249.25,0.0,1451.8288495742866,833.3333333333333,0.0,0.0,76.95384957428655,5700.0,6450.0
2025-02-02,140,23:10-23:20,0.4248,3454.0826792524863,0.0,3340.4792,0.0,1433.6984798754143,833.3333333333333,0.0,0.0,43.618613208747774,6450.0,7200.0
2025-02-02,141,23:20-23:30,0.424,3516.522900230207,0.0,3374.5712,0.0,1449.993316377586,833.3333333333333,0.0,0.0,54.231449710919605,7200.0,7950.0
2025-02-02,142,23:30-23:40,0.422,3418.786627702274,0.0,3290.75,0.0,1462.5840212837122,833.3333333333333,0.0,0.0,80.7923546170457,7950.0,8700.0
2025-02-02,143,23:40-23:50,0.424,3402.8605040130337,0.0,3222.8875,0.0,1446.994784002172,833.3333333333333,0.0,0.0,76.51353400217226,8700.0,9450.0
2025-02-02,144,23:50-24:00,0.4271,3494.0160158743374,0.0,3382.9527,0.0,1454.8256193123893,833.3333333333333,0.0,0.0,57.66683597905603,9450.0,10200.0
2025-02-03,1,00:00-00:10,0.4276,3574.7488105631764,0.0,3548.26,0.0,623.9425698393146,0.0,0.0,0.0,32.56590317264795,10200.0,10200.0
2025-02-03,2,00:10-00:20,0.4248,3481.3632628428572,0.0,3319.2759,0.0,635.8703704738094,0.0,0.0,0.0,82.65772047380949,10200.0,10200.0
2025-02-03,3,00:20-00:30,0.4245,3480.514147496463,0.0,3357.1864,0.0,633.2225356938548,0.0,0.0,0.0,73.69146902718808,10200.0,10200.0
2025-02-03,4,00:30-00:40,0.4269,3564.487170676279,0.0,3657.72,0.0,629.9687733585487,0.0,0.0,0.0,20.348773358548783,10200.0,10200.0
2025-02-03,5,00:40-00:50,0.4272,3487.7661731794838,0.0,3554.5058,0.0,635.8827927521361,0.0,0.0,0.0,43.46515941880284,10200.0,10200.0
